rtime,lkas,ldws,distance,speed,latitude,longtitude
2020-12-02 09:01:55,1,1,30.0,75,37.36682305,127.1031025
2020-12-02 09:01:56,1,1,29.15,75,37.36664161,127.10310459999998
2020-12-02 09:01:57,1,1,29.15,75,37.36645953,127.1031084
2020-12-02 09:01:58,1,1,27.96,76,37.36627514,127.1031069
2020-12-02 09:01:59,1,1,29.15,77,37.36608793,127.1031081
2020-12-02 09:02:00,1,1,28.34,78,37.36589765,127.1031075
2020-12-02 09:02:01,1,1,30.0,79,37.36571458,127.10317109999998
2020-12-02 09:02:02,1,1,32.85,80,37.36551877,127.10317240000002
2020-12-02 09:02:03,1,1,32.34,82,37.36531831,127.1031739
2020-12-02 09:02:04,1,1,35.04,83,37.36511949,127.1031742
2020-12-02 09:02:05,1,1,34.47,84,37.36492218,127.10318
2020-12-02 09:02:06,1,1,33.37,86,37.36472018,127.1031848
2020-12-02 09:02:07,1,1,36.87,88,37.364512100000006,127.103178
2020-12-02 09:02:08,1,1,36.87,90,37.36429853,127.1031689
2020-12-02 09:02:09,0,1,37.52,92,37.36404937,127.1031344
2020-12-02 09:02:10,0,1,35.63,93,37.36382486,127.1031415
2020-12-02 09:02:11,0,1,33.37,93,37.3635991,127.1031523
2020-12-02 09:02:12,0,1,33.37,94,37.36337235,127.103168
2020-12-02 09:02:13,0,1,30.45,93,37.36314379,127.1031903
2020-12-02 09:02:14,0,1,30.45,92,37.36295668,127.1032024
2020-12-02 09:02:15,1,1,29.15,92,37.36268858,127.10322250000002
2020-12-02 09:02:16,1,1,30.0,91,37.36250589,127.1032038
2020-12-02 09:02:17,1,1,30.45,91,37.36224064,127.1032372
2020-12-02 09:02:18,1,1,30.9,91,37.36206007,127.1032021
2020-12-02 09:02:19,1,1,29.15,91,37.3618385,127.10320459999998
2020-12-02 09:02:20,1,1,28.34,91,37.3616165,127.1032093
2020-12-02 09:02:21,1,1,28.34,91,37.36139625,127.1032134
2020-12-02 09:02:22,1,1,29.15,91,37.36117478,127.1032166
2020-12-02 09:02:23,1,1,29.57,90,37.36095297,127.103219
2020-12-02 09:02:24,1,1,30.45,90,37.3607312,127.1032216
2020-12-02 09:02:25,1,1,28.34,90,37.36045949,127.1032604
2020-12-02 09:02:26,1,1,29.15,90,37.36023853,127.1032607
2020-12-02 09:02:27,1,1,28.74,90,37.36001810000001,127.1032618
2020-12-02 09:02:28,1,1,29.57,90,37.35979753,127.1032626
2020-12-02 09:02:29,1,1,29.57,90,37.35960649,127.1032304
2020-12-02 09:02:30,1,1,30.0,91,37.35939312,127.1032312
2020-12-02 09:02:31,1,1,30.0,91,37.35918146,127.1032352
2020-12-02 09:02:32,1,1,29.57,92,37.35896463,127.103234
2020-12-02 09:02:33,1,1,31.37,93,37.3587484,127.1032333
2020-12-02 09:02:34,1,1,34.47,94,37.35845706,127.1032619
2020-12-02 09:02:35,1,1,35.63,96,37.35822628,127.1032596
2020-12-02 09:02:36,1,1,34.47,97,37.35798992,127.10326
2020-12-02 09:02:37,1,1,32.34,98,37.3578422,127.1032346
2020-12-02 09:02:38,1,1,33.37,99,37.35751136,127.1032635
2020-12-02 09:02:39,1,1,33.91,99,37.35735858,127.1032312
2020-12-02 09:02:40,1,1,32.34,100,37.35711594,127.1032289
2020-12-02 09:02:41,1,1,32.85,100,37.35677784,127.1032664
2020-12-02 09:02:42,1,1,30.9,100,37.35653204,127.1032656
2020-12-02 09:02:43,1,1,30.9,98,37.35628896,127.103267
2020-12-02 09:02:44,1,1,29.57,97,37.35604774,127.1032682
2020-12-02 09:02:45,1,1,29.15,96,37.3559018,127.1032173
2020-12-02 09:02:46,1,1,29.57,96,37.35566777,127.1032166
2020-12-02 09:02:47,1,1,30.0,96,37.35534214,127.1032707
2020-12-02 09:02:48,1,1,30.45,96,37.35510903,127.1032732
2020-12-02 09:02:49,1,1,29.57,96,37.35487721,127.1032758
2020-12-02 09:02:50,1,1,29.15,96,37.35472846,127.1032169
2020-12-02 09:02:51,1,1,30.45,95,37.35441028,127.1032757
2020-12-02 09:02:52,1,1,30.9,95,37.35426069,127.1032166
2020-12-02 09:02:53,1,1,33.37,95,37.35402417,127.103217
2020-12-02 09:02:54,1,1,34.47,96,37.35379152,127.1032201
2020-12-02 09:02:55,1,1,34.47,96,37.35355732,127.10322240000002
2020-12-02 09:02:56,1,1,14.8,97,37.35323791,127.1032769
2020-12-02 09:02:57,1,1,14.67,99,37.3529983,127.1032788
2020-12-02 09:02:58,1,1,15.45,100,37.35282434,127.1032253
2020-12-02 09:02:59,1,1,15.45,100,37.3525793,127.10322859999998
2020-12-02 09:03:00,1,1,15.72,99,37.35226855,127.1032908
2020-12-02 09:03:01,1,1,16.44,97,37.35210027,127.1032342
2020-12-02 09:03:02,1,1,36.87,97,37.35178969,127.1032953
2020-12-02 09:03:03,1,1,39.6,98,37.35162812,127.1032389
2020-12-02 09:03:04,1,1,38.19,99,37.35138503,127.1032469
2020-12-02 09:03:05,1,1,35.04,101,37.35114156,127.10324950000002
2020-12-02 09:03:06,1,1,33.91,104,37.35081142,127.103301
2020-12-02 09:03:07,1,1,31.85,104,37.35055521,127.10330259999998
2020-12-02 09:03:08,1,1,30.9,102,37.35038452,127.1032577
2020-12-02 09:03:09,1,1,29.57,99,37.35004637,127.1033035
2020-12-02 09:03:10,1,1,28.74,97,37.34980344,127.1033013
2020-12-02 09:03:11,1,1,27.58,95,37.34966094,127.1032608
2020-12-02 09:03:12,1,1,27.58,94,37.34933918,127.10329640000002
2020-12-02 09:03:13,1,1,25.81,93,37.34910997,127.1032941
2020-12-02 09:03:14,1,1,24.24,90,37.34897279,127.1032637
2020-12-02 09:03:15,1,1,24.24,88,37.34875583,127.1032664
2020-12-02 09:03:16,1,1,23.11,85,37.34854464,127.103271
2020-12-02 09:03:17,1,1,23.66,83,37.3482511,127.1032893
2020-12-02 09:03:18,1,1,23.11,81,37.34805169,127.1032848
2020-12-02 09:03:19,1,1,23.66,79,37.34794666,127.10327340000002
2020-12-02 09:03:20,1,1,23.66,77,37.34775552,127.10327340000002
2020-12-02 09:03:21,1,1,24.24,75,37.34756857,127.10327420000002
2020-12-02 09:03:22,1,1,24.85,75,37.34738759,127.10327759999998
2020-12-02 09:03:23,1,1,26.85,76,37.34710989,127.1032945
2020-12-02 09:03:24,1,1,27.58,77,37.3469226,127.1032981
2020-12-02 09:03:25,1,1,28.34,79,37.34682705,127.1032909
2020-12-02 09:03:26,1,1,26.49,80,37.34663459,127.1032939
2020-12-02 09:03:27,1,1,27.58,81,37.3464385,127.10329640000002
2020-12-02 09:03:28,1,1,28.34,82,37.34623624,127.1033017
2020-12-02 09:03:29,1,1,26.49,82,37.34603337,127.103306
2020-12-02 09:03:30,1,1,26.85,82,37.34583018,127.1033084
2020-12-02 09:03:31,1,1,26.15,82,37.34562701,127.1033098
2020-12-02 09:03:32,1,1,26.15,81,37.34535148,127.1033167
2020-12-02 09:03:33,1,1,26.49,81,37.34522172,127.1033005
2020-12-02 09:03:34,1,1,26.85,80,37.34495964,127.1033239
2020-12-02 09:03:35,1,1,25.81,80,37.34482315,127.1033037
2020-12-02 09:03:36,1,1,26.15,80,37.34457152,127.103329
2020-12-02 09:03:37,1,1,27.58,81,37.34437829,127.1033339
2020-12-02 09:03:38,1,1,28.74,82,37.3441815,127.1033308
2020-12-02 09:03:39,1,1,31.85,83,37.34398324,127.103325
2020-12-02 09:03:40,1,1,30.45,85,37.34378408,127.1033279
2020-12-02 09:03:41,1,1,29.57,86,37.34362679,127.103315
2020-12-02 09:03:42,1,1,29.57,87,37.34337100000001,127.1033318
2020-12-02 09:03:43,1,1,30.0,87,37.34320935,127.1033151
2020-12-02 09:03:44,1,1,12.7,87,37.34295027,127.1033373
2020-12-02 09:03:45,1,1,12.6,86,37.34273919,127.1033415
2020-12-02 09:03:46,1,1,12.32,87,37.342529,127.1033471
2020-12-02 09:03:47,1,1,12.51,85,37.34235868,127.10330729999998
2020-12-02 09:03:48,1,1,13.1,85,37.3421513,127.1033049
2020-12-02 09:03:49,1,1,13.85,84,37.34190418,127.103346
2020-12-02 09:03:50,1,1,14.31,85,37.34169831,127.1033465
2020-12-02 09:03:51,1,1,14.8,85,37.34153882,127.1033024
2020-12-02 09:03:52,1,1,15.05,85,37.34128527,127.1033558
2020-12-02 09:03:53,1,1,14.55,85,37.34112684,127.1033045
2020-12-02 09:03:54,1,1,15.31,85,37.3409194,127.1033069
