rtime,provider,device_name,latitude,longtitude,altitude,speed,accuracy,time_utc
2020-12-02 09:44:14,gps,device0,37.06838686,127.134865,83.19830198,96.8163,6,1.61E+12
2020-12-02 09:44:15,gps,device0,37.0686238,127.1348133,83.09342284,95.354225,6,1.61E+12
2020-12-02 09:44:16,gps,device0,37.06885817,127.1347582,82.9127574,94.826416,6,1.61E+12
2020-12-02 09:44:17,gps,device0,37.06909164,127.1347009,82.80438095,95.44394,6,1.61E+12
2020-12-02 09:44:18,gps,device0,37.06932605,127.1346399,82.76159508,96.90642,6,1.61E+12
2020-12-02 09:44:19,gps,device0,37.06956865,127.1345589,82.710733,102.24238,6,1.61E+12
2020-12-02 09:44:20,gps,device0,37.06981708,127.1344697,82.55584753,103.76161,6,1.61E+12
2020-12-02 09:44:21,gps,device0,37.07006582,127.1343704,82.4631059,105.13533,6,1.61E+12
2020-12-02 09:44:22,gps,device0,37.07031526,127.1342656,82.40790788,105.66524,6,1.61E+12
2020-12-02 09:44:23,gps,device0,37.07056696,127.1341677,82.35726995,106.169174,6,1.61E+12
2020-12-02 09:44:24,gps,device0,37.07081499,127.1340476,82.31765425,106.623436,6,1.61E+12
2020-12-02 09:44:25,gps,device0,37.07106292,127.1339297,82.11989715,106.94513,6,1.61E+12
2020-12-02 09:44:26,gps,device0,37.07130845,127.1337993,81.9302108,107.21565,6,1.61E+12
2020-12-02 09:44:27,gps,device0,37.07155387,127.1336678,81.7363499,107.18166,6,1.61E+12
2020-12-02 09:44:28,gps,device0,37.07179611,127.1335271,81.57768422,107.46735,6,1.61E+12
2020-12-02 09:44:29,gps,device0,37.07204053,127.1333872,81.4402581,107.583534,6,1.61E+12
2020-12-02 09:44:30,gps,device0,37.07228078,127.1332351,81.36445896,107.903336,6,1.61E+12
2020-12-02 09:44:31,gps,device0,37.07251627,127.1330731,81.28812485,107.88694,6,1.61E+12
2020-12-02 09:44:32,gps,device0,37.07275199,127.1329113,81.21013035,107.641556,6,1.61E+12
2020-12-02 09:44:33,gps,device0,37.07298208,127.1327371,81.12197115,107.61894,4,1.61E+12
2020-12-02 09:44:34,gps,device0,37.07321513,127.1325667,81.02182565,107.57558,6,1.61E+12
2020-12-02 09:44:35,gps,device0,37.07345378,127.1324092,80.84102919,107.762344,6,1.61E+12
2020-12-02 09:44:36,gps,device0,37.07368393,127.1322306,80.62854875,108.14461,6,1.61E+12
2020-12-02 09:44:37,gps,device0,37.07391162,127.1320471,80.42644787,107.95048,6,1.61E+12
2020-12-02 09:44:38,gps,device0,37.07413719,127.131859,80.26234339,107.96193,6,1.61E+12
2020-12-02 09:44:39,gps,device0,37.07436843,127.1316816,80.0881881,108.25386,6,1.61E+12
2020-12-02 09:44:40,gps,device0,37.07460249,127.1315094,79.94937562,108.024185,6,1.61E+12
2020-12-02 09:44:41,gps,device0,37.07484109,127.1313519,79.79772249,107.50453,6,1.61E+12
2020-12-02 09:44:42,gps,device0,37.07507599,127.1311885,79.64034917,107.694374,6,1.61E+12
2020-12-02 09:44:43,gps,device0,37.07530578,127.1310171,79.48065453,107.33567,6,1.61E+12
2020-12-02 09:44:44,gps,device0,37.0755325,127.1308424,79.33448274,106.811745,6,1.61E+12
2020-12-02 09:44:45,gps,device0,37.07576155,127.1306681,79.21436563,107.246666,6,1.61E+12
2020-12-02 09:44:46,gps,device0,37.07599354,127.1304977,79.15612796,107.61733,6,1.61E+12
2020-12-02 09:44:47,gps,device0,37.07622793,127.1303301,79.12224392,107.77433,6,1.61E+12
2020-12-02 09:44:48,gps,device0,37.07646172,127.1301595,79.47368785,107.46944,6,1.61E+12
2020-12-02 09:44:49,gps,device0,37.07670279,127.1300083,79.73518216,107.59487,6,1.61E+12
2020-12-02 09:44:50,gps,device0,37.07694274,127.1298571,79.96336013,107.44148,6,1.61E+12
2020-12-02 09:44:51,gps,device0,37.07717722,127.129692,80.12393104,107.35911,6,1.61E+12
2020-12-02 09:44:52,gps,device0,37.07741812,127.1295458,80.23607821,107.57577,6,1.61E+12
2020-12-02 09:44:53,gps,device0,37.07766004,127.1294011,80.30142658,107.44417,6,1.61E+12
2020-12-02 09:44:54,gps,device0,37.077903,127.1292591,80.33287335,107.5186,6,1.61E+12
2020-12-02 09:44:55,gps,device0,37.07814708,127.1291208,80.39613599,107.306496,6,1.61E+12
2020-12-02 09:44:56,gps,device0,37.07839198,127.128984,80.40035662,107.268814,6,1.61E+12
2020-12-02 09:44:57,gps,device0,37.0786383,127.128851,80.36026341,107.27926,6,1.61E+12
