dt,provider,device_name,latitude,longtitude,altitude,speed,accuracy,time_utc
2020-11-27 14:50:46,gps,device2,37.33525988,127.10352749999998,112.023312,26.305266999999997,8,1610000000000.0
2020-11-27 14:50:47,gps,device2,37.33519374,127.103526,111.86092260000001,25.783697,8,1610000000000.0
2020-11-27 14:50:48,gps,device2,37.33511803,127.10352140000002,111.6848969,25.472765,8,1610000000000.0
2020-11-27 14:50:49,gps,device2,37.33504371,127.103518,111.4739494,24.710635999999997,8,1610000000000.0
2020-11-27 14:50:50,gps,device2,37.33498049,127.10351680000001,111.1315284,23.69425,8,1610000000000.0
2020-11-27 14:50:51,gps,device2,37.33492271,127.1035135,110.85715090000001,0.0,48,1610000000000.0
2020-11-27 14:50:52,gps,device2,37.33488322,127.1035105,110.79754609999999,18.351589999999998,12,1610000000000.0
2020-11-27 14:50:53,gps,device2,37.334859200000004,127.10350829999999,110.7240799,0.0,32,1610000000000.0
2020-11-27 14:50:54,gps,device2,37.33483805,127.10350590000002,110.54512859999998,0.0,32,1610000000000.0
2020-11-27 14:50:55,gps,device2,37.3348313,127.10350459999998,110.50363899999999,10.063563,12,1610000000000.0
2020-11-27 14:50:56,gps,device2,37.33482469,127.10350259999998,110.4228028,9.287737,16,1610000000000.0
2020-11-27 14:50:57,gps,device2,37.33481895,127.1035006,110.29261869999999,9.636541000000001,24,1610000000000.0
2020-11-27 14:50:58,gps,device2,37.33481579,127.10349850000001,110.12748290000002,10.901823,24,1610000000000.0
2020-11-27 14:50:59,gps,device2,37.33480555,127.10349599999999,109.9338824,13.350489999999999,16,1610000000000.0
2020-11-27 14:51:00,gps,device2,37.33478283,127.10349209999998,107.83132739999999,17.07735,16,1610000000000.0
2020-11-27 14:51:01,gps,device2,37.33475868,127.1034925,106.0492828,20.439,16,1610000000000.0
2020-11-27 14:51:02,gps,device2,37.33472263,127.1034966,104.5142493,23.255692,12,1610000000000.0
2020-11-27 14:51:03,gps,device2,37.33467808,127.10350190000001,103.20832790000001,24.698286,8,1610000000000.0
2020-11-27 14:51:04,gps,device2,37.33462184,127.10350490000002,102.1374407,25.308329999999998,8,1610000000000.0
2020-11-27 14:51:05,gps,device2,37.33456517,127.10351259999999,101.2472144,25.580408,8,1610000000000.0
2020-11-27 14:51:06,gps,device2,37.33450778,127.10351909999999,100.54723440000001,26.544071000000002,8,1610000000000.0
2020-11-27 14:51:07,gps,device2,37.33444259,127.10352579999999,100.00767049999999,27.940246999999996,8,1610000000000.0
2020-11-27 14:51:08,gps,device2,37.33436904,127.10353290000002,99.56137239,28.958215999999997,8,1610000000000.0
2020-11-27 14:51:09,gps,device2,37.33427509,127.10354070000001,99.082839,30.304116999999998,12,1610000000000.0
2020-11-27 14:51:10,gps,device2,37.33417725,127.1035469,98.85028257,33.90502,12,1610000000000.0
2020-11-27 14:51:11,gps,device2,37.33406366,127.1035506,98.75306562,38.04691,12,1610000000000.0
2020-11-27 14:51:12,gps,device2,37.33393546,127.1035555,98.63184107,40.283028,16,1610000000000.0
2020-11-27 14:51:13,gps,device2,37.33380492,127.10356019999999,98.56767638,45.83141,12,1610000000000.0
2020-11-27 14:51:14,gps,device2,37.33367528,127.10355990000002,98.60037642,48.657447999999995,12,1610000000000.0
2020-11-27 14:51:15,gps,device2,37.33354139,127.10355729999999,98.73575428,51.369423,12,1610000000000.0
2020-11-27 14:51:16,gps,device2,37.33339968,127.1035549,98.97143031,54.668262,12,1610000000000.0
2020-11-27 14:51:17,gps,device2,37.33323716,127.10355290000001,99.21487668,55.677814,12,1610000000000.0
2020-11-27 14:51:18,gps,device2,37.33308251,127.10355039999999,99.35153581,55.56809200000001,12,1610000000000.0
2020-11-27 14:51:19,gps,device2,37.33294059,127.10354270000002,99.34604864,54.03805500000001,12,1610000000000.0
2020-11-27 14:51:20,gps,device2,37.33279731,127.10353629999999,99.25368708,54.173634,12,1610000000000.0
2020-11-27 14:51:21,gps,device2,37.33264945,127.1035285,98.93590411,53.403618,12,1610000000000.0
2020-11-27 14:51:22,gps,device2,37.33249905,127.1035279,98.51374609,54.205119999999994,12,1610000000000.0
2020-11-27 14:51:23,gps,device2,37.33234902,127.10352749999998,98.00480271,52.456787,12,1610000000000.0
2020-11-27 14:51:24,gps,device2,37.33220522,127.10352820000001,97.38287768,51.394065999999995,12,1610000000000.0
2020-11-27 14:51:25,gps,device2,37.33206989,127.1035328,96.79194762,49.565146999999996,8,1610000000000.0
2020-11-27 14:51:26,gps,device2,37.33193987,127.1035367,96.14438785,47.83028,12,1610000000000.0
2020-11-27 14:51:27,gps,device2,37.33182599,127.10353899999998,95.54442059,45.470172999999996,8,1610000000000.0
2020-11-27 14:51:28,gps,device2,37.33172363,127.10354099999999,95.02353997,42.827873,8,1610000000000.0
2020-11-27 14:51:29,gps,device2,37.33162726,127.1035433,94.58453017,41.637688,8,1610000000000.0
2020-11-27 14:51:30,gps,device2,37.33153471,127.1035439,94.19306497,40.92457,8,1610000000000.0
2020-11-27 14:51:31,gps,device2,37.33144514,127.10354440000002,93.88550937,39.315212,8,1610000000000.0
2020-11-27 14:51:32,gps,device2,37.33135135,127.10354609999999,93.60431409,38.90289,8,1610000000000.0
2020-11-27 14:51:33,gps,device2,37.33125767,127.103548,93.28785239,37.20839,8,1610000000000.0
2020-11-27 14:51:34,gps,device2,37.33116991,127.103546,92.99338668,34.49552,8,1610000000000.0
2020-11-27 14:51:35,gps,device2,37.33108661,127.10354099999999,92.74288016,32.14819,8,1610000000000.0
2020-11-27 14:51:36,gps,device2,37.33099743,127.10353590000001,92.54109709999999,31.283825,12,1610000000000.0
2020-11-27 14:51:37,gps,device2,37.33092648,127.10353229999998,92.39451485,29.834702000000004,12,1610000000000.0
2020-11-27 14:51:38,gps,device2,37.3308611,127.10353020000001,92.27649295,28.911696999999997,12,1610000000000.0
2020-11-27 14:51:39,gps,device2,37.33078912,127.1035328,92.17980529,30.484049,12,1610000000000.0
2020-11-27 14:51:40,gps,device2,37.33071329,127.10354129999999,92.05206848,32.263832,12,1610000000000.0
2020-11-27 14:51:41,gps,device2,37.33064594,127.103548,91.96258462,32.043003000000006,12,1610000000000.0
2020-11-27 14:51:42,gps,device2,37.33057386,127.1035534,91.99091627,32.63514,12,1610000000000.0
2020-11-27 14:51:43,gps,device2,37.33050139,127.1035646,91.99881789,33.234924,12,1610000000000.0
2020-11-27 14:51:44,gps,device2,37.33043035,127.1035729,92.00532932,34.50588,8,1610000000000.0
2020-11-27 14:51:45,gps,device2,37.33034752,127.1035813,91.65432890000001,38.38694,12,1610000000000.0
2020-11-27 14:51:46,gps,device2,37.33026266,127.1035871,91.30930434,41.259483,12,1610000000000.0
2020-11-27 14:51:47,gps,device2,37.33016851,127.1035946,91.02219714,40.81629,8,1610000000000.0
2020-11-27 14:51:48,gps,device2,37.33006927,127.10360209999999,90.79865855,43.236059999999995,8,1610000000000.0
2020-11-27 14:51:49,gps,device2,37.32996554,127.10361029999999,90.65538723,44.479744000000004,8,1610000000000.0
2020-11-27 14:51:50,gps,device2,37.32985463,127.1036183,90.57352246,46.829494,8,1610000000000.0
2020-11-27 14:51:51,gps,device2,37.32974158,127.10362179999998,90.60473337,45.760857,8,1610000000000.0
2020-11-27 14:51:52,gps,device2,37.32963519,127.1036279,90.66938882,45.321217,8,1610000000000.0
2020-11-27 14:51:53,gps,device2,37.32952661,127.10363459999999,90.76740954,45.472424,8,1610000000000.0
2020-11-27 14:51:54,gps,device2,37.32940935,127.1036409,90.85725377,49.124626,8,1610000000000.0
2020-11-27 14:51:55,gps,device2,37.32929769,127.10364569999999,91.0171385,48.55287,8,1610000000000.0
2020-11-27 14:51:56,gps,device2,37.32919617,127.10364950000002,91.21542798,45.16655,8,1610000000000.0
2020-11-27 14:51:57,gps,device2,37.32908627,127.10365390000001,91.44989709999999,47.884846,8,1610000000000.0
2020-11-27 14:51:58,gps,device2,37.32896985,127.10365859999999,91.73128947,48.20582,8,1610000000000.0
2020-11-27 14:51:59,gps,device2,37.32884908,127.1036633,91.99649202,49.449673,8,1610000000000.0
2020-11-27 14:52:00,gps,device2,37.32872985,127.10366470000001,92.27490177,47.63088,8,1610000000000.0
2020-11-27 14:52:01,gps,device2,37.32861454,127.1036652,92.62792785,48.762352,8,1610000000000.0
2020-11-27 14:52:02,gps,device2,37.32848593,127.10367,92.79694263,50.533558,8,1610000000000.0
2020-11-27 14:52:03,gps,device2,37.32836523,127.1036706,93.00170285,50.231194,8,1610000000000.0
2020-11-27 14:52:04,gps,device2,37.32823878,127.10367179999999,93.08061334,50.946290000000005,8,1610000000000.0
2020-11-27 14:52:05,gps,device2,37.32810685,127.10366880000001,92.93133384,51.483906,8,1610000000000.0
2020-11-27 14:52:06,gps,device2,37.32797983,127.1036639,92.80518679,51.243725,8,1610000000000.0
2020-11-27 14:52:07,gps,device2,37.32784994,127.1036575,92.7199578,50.878395000000005,8,1610000000000.0
2020-11-27 14:52:08,gps,device2,37.327731899999996,127.103652,92.63365197,47.748867,8,1610000000000.0
2020-11-27 14:52:09,gps,device2,37.32760772,127.1036473,92.53350249,47.621006,8,1610000000000.0
2020-11-27 14:52:10,gps,device2,37.32749068,127.10364170000001,92.39625283,45.675682,8,1610000000000.0
2020-11-27 14:52:11,gps,device2,37.32738043,127.1036351,92.25764918,42.676083,8,1610000000000.0
2020-11-27 14:52:12,gps,device2,37.32728066,127.10362959999999,92.11790012,39.90682,8,1610000000000.0
2020-11-27 14:52:13,gps,device2,37.32719973,127.10362549999999,91.99249451,35.115784000000005,8,1610000000000.0
2020-11-27 14:52:14,gps,device2,37.32712196,127.10361940000001,91.88222121,31.275583,12,1610000000000.0
2020-11-27 14:52:15,gps,device2,37.32705615,127.1036116,91.81547616,26.814983,12,1610000000000.0
2020-11-27 14:52:16,gps,device2,37.32700057,127.1036051,91.76887616,24.158804,12,1610000000000.0
2020-11-27 14:52:17,gps,device2,37.3269801,127.10360220000001,91.83763484,18.159262,12,1610000000000.0
2020-11-27 14:52:18,gps,device2,37.3269879,127.10360370000001,91.85394481,12.410116,12,1610000000000.0
2020-11-27 14:52:19,gps,device2,37.32699609,127.1036031,91.87529948,10.569714,12,1610000000000.0
2020-11-27 14:52:20,gps,device2,37.32700006,127.10360259999999,91.90479845,7.981195,12,1610000000000.0
2020-11-27 14:52:21,gps,device2,37.32702398,127.103603,91.96049569,2.4569354,12,1610000000000.0
2020-11-27 14:52:22,gps,device2,37.32702398,127.103603,91.96755073,0.0,12,1610000000000.0
2020-11-27 14:52:23,gps,device2,37.32702398,127.103603,91.97609145,0.0,16,1610000000000.0
2020-11-27 14:52:24,gps,device2,37.32702398,127.103603,91.98528191,0.0,8,1610000000000.0
2020-11-27 14:52:25,gps,device2,37.32702398,127.103603,91.99491836,0.0,8,1610000000000.0
2020-11-27 14:52:26,gps,device2,37.32702398,127.103603,92.00592590000001,0.0,8,1610000000000.0
2020-11-27 14:52:27,gps,device2,37.32702398,127.103603,92.14926435,0.0,12,1610000000000.0
2020-11-27 14:52:28,gps,device2,37.32702398,127.103603,92.31470486,0.0,12,1610000000000.0
2020-11-27 14:52:29,gps,device2,37.32702398,127.103603,92.33244043,0.0,12,1610000000000.0
2020-11-27 14:52:30,gps,device2,37.32703112,127.10360379999999,92.54431839,1.0242845999999999,8,1610000000000.0
2020-11-27 14:52:31,gps,device2,37.32703112,127.10360379999999,92.76254643,0.0,8,1610000000000.0
2020-11-27 14:52:32,gps,device2,37.32703112,127.10360379999999,93.02574429,0.0,8,1610000000000.0
2020-11-27 14:52:33,gps,device2,37.32703112,127.10360379999999,93.05558802,0.0,8,1610000000000.0
2020-11-27 14:52:34,gps,device2,37.32703112,127.10360379999999,93.08626701,0.0,12,1610000000000.0
2020-11-27 14:52:35,gps,device2,37.32703112,127.10360379999999,93.11757177,0.0,12,1610000000000.0
2020-11-27 14:52:36,gps,device2,37.32703112,127.10360379999999,93.14858199,0.0,12,1610000000000.0
2020-11-27 14:52:37,gps,device2,37.32703112,127.10360379999999,93.17935331,0.0,8,1610000000000.0
2020-11-27 14:52:38,gps,device2,37.32703112,127.10360379999999,93.21000898,0.0,12,1610000000000.0
2020-11-27 14:52:39,gps,device2,37.32703112,127.10360379999999,93.24065978,0.0,12,1610000000000.0
2020-11-27 14:52:40,gps,device2,37.32703112,127.10360379999999,93.27042333,0.0,12,1610000000000.0
2020-11-27 14:52:41,gps,device2,37.32703112,127.10360379999999,93.29939508,0.0,12,1610000000000.0
2020-11-27 14:52:42,gps,device2,37.32703112,127.10360379999999,93.32733713,0.0,8,1610000000000.0
2020-11-27 14:52:43,gps,device2,37.32703112,127.10360379999999,93.35419276,0.0,12,1610000000000.0
2020-11-27 14:52:44,gps,device2,37.32706186,127.10360690000002,93.60790498,2.649834,12,1610000000000.0
2020-11-27 14:52:45,gps,device2,37.32704552,127.10360659999999,93.84775735,6.493371,12,1610000000000.0
2020-11-27 14:52:46,gps,device2,37.32700491,127.1036106,94.07612205,10.995723,12,1610000000000.0
2020-11-27 14:52:47,gps,device2,37.32695197,127.1036175,96.23732854,15.592316,12,1610000000000.0
2020-11-27 14:52:48,gps,device2,37.32688422,127.1036247,97.90242651,20.271254000000003,12,1610000000000.0
2020-11-27 14:52:49,gps,device2,37.32681338,127.1036311,99.18480088,24.22546,12,1610000000000.0
2020-11-27 14:52:50,gps,device2,37.32672434,127.1036365,100.19641850000001,27.70965,12,1610000000000.0
2020-11-27 14:52:51,gps,device2,37.32662615,127.10364820000001,100.96567459999999,30.969883000000003,12,1610000000000.0
2020-11-27 14:52:52,gps,device2,37.32651239,127.10365890000001,101.5200196,33.89686,12,1610000000000.0
2020-11-27 14:52:53,gps,device2,37.3264135,127.1036648,101.90593270000001,35.652313,12,1610000000000.0
2020-11-27 14:52:54,gps,device2,37.3263088,127.10366770000002,101.8302409,37.454735,12,1610000000000.0
2020-11-27 14:52:55,gps,device2,37.32618346,127.10366499999999,101.5095066,38.633095000000004,16,1610000000000.0
2020-11-27 14:52:56,gps,device2,37.32604993,127.10366140000001,100.8634046,40.032996999999995,16,1610000000000.0
2020-11-27 14:52:57,gps,device2,37.32590964,127.1036582,100.43392659999999,40.77369,16,1610000000000.0
2020-11-27 14:52:58,gps,device2,37.32576813,127.1036566,100.27547990000001,41.988147999999995,16,1610000000000.0
2020-11-27 14:52:59,gps,device2,37.32563163,127.1036544,100.3897833,42.14424,16,1610000000000.0
2020-11-27 14:53:00,gps,device2,37.32549879,127.10365039999999,100.70043709999999,41.896893,16,1610000000000.0
2020-11-27 14:53:01,gps,device2,37.32538228,127.103649,101.0781203,41.025040000000004,16,1610000000000.0
2020-11-27 14:53:02,gps,device2,37.32527261,127.1036501,101.44501770000001,40.32119,12,1610000000000.0
2020-11-27 14:53:03,gps,device2,37.32517478,127.1036524,101.8553562,39.103,12,1610000000000.0
2020-11-27 14:53:04,gps,device2,37.32509148,127.10365449999999,102.37093759999999,38.08024,12,1610000000000.0
2020-11-27 14:53:05,gps,device2,37.32501843,127.10365690000002,102.77000290000001,38.106190000000005,12,1610000000000.0
2020-11-27 14:53:06,gps,device2,37.32493824,127.10366259999999,103.1833373,37.646263,12,1610000000000.0
2020-11-27 14:53:07,gps,device2,37.32485734,127.1036723,103.51947870000001,38.089794,12,1610000000000.0
2020-11-27 14:53:08,gps,device2,37.32476602,127.1036824,103.889913,39.519913,12,1610000000000.0
2020-11-27 14:53:09,gps,device2,37.32466474,127.10369170000001,104.30384409999999,40.98372,8,1610000000000.0
2020-11-27 14:53:10,gps,device2,37.32455648,127.10369920000001,104.7260083,42.988823,8,1610000000000.0
2020-11-27 14:53:11,gps,device2,37.32443905,127.1037043,105.1440612,44.91087,8,1610000000000.0
2020-11-27 14:53:12,gps,device2,37.324315000000006,127.1037125,105.56797560000001,46.556343,8,1610000000000.0
2020-11-27 14:53:13,gps,device2,37.32418674,127.103727,105.81084640000002,48.48722,16,1610000000000.0
2020-11-27 14:53:14,gps,device2,37.32405099,127.10373359999998,106.02806149999999,49.715508,8,1610000000000.0
2020-11-27 14:53:15,gps,device2,37.32391047,127.10374270000001,106.1989196,51.14022,8,1610000000000.0
2020-11-27 14:53:16,gps,device2,37.3237798,127.1037472,106.3686812,51.454273,16,1610000000000.0
2020-11-27 14:53:17,gps,device2,37.32366061,127.10375400000001,105.72688640000001,51.39696,24,1610000000000.0
2020-11-27 14:53:18,gps,device2,37.32353487,127.1037602,106.17167859999998,50.90971,16,1610000000000.0
2020-11-27 14:53:19,gps,device2,37.32342274,127.1037635,106.1121199,48.896828,16,1610000000000.0
2020-11-27 14:53:20,gps,device2,37.32332193,127.1037558,106.2852636,45.671690000000005,12,1610000000000.0
2020-11-27 14:53:22,gps,device2,37.32315618,127.1037462,107.27159950000001,16.294361,8,1610000000000.0
2020-11-27 14:53:23,gps,device2,37.32310143,127.10373659999999,107.56776979999998,20.054457,12,1610000000000.0
2020-11-27 14:53:24,gps,device2,37.32306298,127.10373259999999,107.5075294,19.810274,12,1610000000000.0
2020-11-27 14:53:25,gps,device2,37.32302583,127.1037257,107.5397324,17.389951999999997,12,1610000000000.0
2020-11-27 14:53:26,gps,device2,37.32299651,127.1037206,107.5720703,14.989954999999998,12,1610000000000.0
2020-11-27 14:53:27,gps,device2,37.32298577,127.1037185,107.5812696,12.653818,8,1610000000000.0
2020-11-27 14:53:28,gps,device2,37.32297252,127.1037169,107.588306,10.031808999999999,8,1610000000000.0
2020-11-27 14:53:29,gps,device2,37.32297252,127.1037169,107.5894902,0.0,8,1610000000000.0
2020-11-27 14:53:30,gps,device2,37.32297252,127.1037169,107.60461389999999,0.0,8,1610000000000.0
2020-11-27 14:53:31,gps,device2,37.32297252,127.1037169,107.60626699999999,0.0,12,1610000000000.0
2020-11-27 14:53:32,gps,device2,37.32297252,127.1037169,107.6212814,0.0,12,1610000000000.0
2020-11-27 14:53:33,gps,device2,37.32297252,127.1037169,107.62584650000001,0.0,12,1610000000000.0
2020-11-27 14:53:34,gps,device2,37.32297252,127.1037169,107.6252957,0.0,12,1610000000000.0
2020-11-27 14:53:35,gps,device2,37.32297252,127.1037169,107.5983554,0.0,12,1610000000000.0
2020-11-27 14:53:36,gps,device2,37.32297252,127.1037169,107.59468059999999,0.0,12,1610000000000.0
2020-11-27 14:53:37,gps,device2,37.32297252,127.1037169,107.589734,0.0,12,1610000000000.0
2020-11-27 14:53:38,gps,device2,37.32288271,127.10370790000002,107.5209131,0.68678707,12,1610000000000.0
2020-11-27 14:53:39,gps,device2,37.32288271,127.10370790000002,107.5124205,0.0,8,1610000000000.0
2020-11-27 14:53:40,gps,device2,37.32288271,127.10370790000002,107.5029334,0.0,8,1610000000000.0
2020-11-27 14:53:41,gps,device2,37.32288271,127.10370790000002,107.4928529,0.0,8,1610000000000.0
2020-11-27 14:53:42,gps,device2,37.32288271,127.10370790000002,107.4814383,0.0,8,1610000000000.0
2020-11-27 14:53:43,gps,device2,37.32288271,127.10370790000002,107.46854009999998,0.0,16,1610000000000.0
2020-11-27 14:53:44,gps,device2,37.32288271,127.10370790000002,107.32574550000001,0.0,16,1610000000000.0
2020-11-27 14:53:45,gps,device2,37.32287004,127.1037061,107.1800898,2.8128803,8,1610000000000.0
2020-11-27 14:53:46,gps,device2,37.32284901,127.103707,107.0257155,4.925049,8,1610000000000.0
2020-11-27 14:53:47,gps,device2,37.32282742,127.1037082,106.8650283,7.333421,8,1610000000000.0
2020-11-27 14:53:48,gps,device2,37.32279778,127.1037133,106.70863390000001,9.882999,8,1610000000000.0
2020-11-27 14:53:49,gps,device2,37.32275398,127.10371570000001,105.147998,13.350917,16,1610000000000.0
2020-11-27 14:53:50,gps,device2,37.32269845,127.1037127,103.8706948,16.904510000000002,16,1610000000000.0
2020-11-27 14:53:51,gps,device2,37.32263188,127.10371140000001,102.8445796,20.221928,16,1610000000000.0
2020-11-27 14:53:52,gps,device2,37.32255589,127.1037043,101.9650066,23.437653,16,1610000000000.0
2020-11-27 14:53:54,gps,device2,37.32236227,127.10371780000001,100.4856916,18.046679,16,1610000000000.0
2020-11-27 14:53:55,gps,device2,37.32226853,127.10371459999999,99.87912386,26.39627,16,1610000000000.0
2020-11-27 14:53:56,gps,device2,37.32217493,127.10371049999999,99.31603033,30.868702000000003,16,1610000000000.0
2020-11-27 14:53:57,gps,device2,37.3220798,127.10370729999998,98.86055987,33.872467,16,1610000000000.0
2020-11-27 14:53:58,gps,device2,37.32198129,127.10370400000001,98.42240498,35.122456,12,1610000000000.0
2020-11-27 14:53:59,gps,device2,37.32188069,127.10370209999999,98.02286521,35.86654,12,1610000000000.0
2020-11-27 14:54:00,gps,device2,37.32178172,127.1036959,97.61416354,35.62223,12,1610000000000.0
2020-11-27 14:54:01,gps,device2,37.32168855,127.1036864,97.27736572,35.024646999999995,12,1610000000000.0
2020-11-27 14:54:02,gps,device2,37.32160526,127.10368159999999,96.95853078,34.11828,12,1610000000000.0
2020-11-27 14:54:03,gps,device2,37.32152517,127.10368000000001,96.72906141,33.441082,12,1610000000000.0
2020-11-27 14:54:04,gps,device2,37.32144587,127.10367839999999,96.58636875,33.039352,12,1610000000000.0
2020-11-27 14:54:05,gps,device2,37.32136588,127.1036767,96.50628412,32.9609,12,1610000000000.0
2020-11-27 14:54:06,gps,device2,37.32128623,127.1036764,96.49419521,32.74477,8,1610000000000.0
2020-11-27 14:54:07,gps,device2,37.32120513,127.1036794,96.46812111,32.916503999999996,8,1610000000000.0
2020-11-27 14:54:08,gps,device2,37.32111885,127.10368290000001,96.43279834,34.363533000000004,8,1610000000000.0
2020-11-27 14:54:09,gps,device2,37.321026,127.10368229999999,96.41082496,36.098255,8,1610000000000.0
2020-11-27 14:54:10,gps,device2,37.32093188,127.1036815,96.41223075,36.87059,6,1610000000000.0
2020-11-27 14:54:11,gps,device2,37.32083982,127.10368190000001,96.47229389,37.509502000000005,8,1610000000000.0
2020-11-27 14:54:12,gps,device2,37.32074833,127.1036875,96.49060135,36.324093,8,1610000000000.0
2020-11-27 14:54:13,gps,device2,37.320662799999994,127.10368799999999,96.48412012,34.849083,8,1610000000000.0
2020-11-27 14:54:14,gps,device2,37.32058709,127.1036875,96.50251703,33.183403000000006,8,1610000000000.0
2020-11-27 14:54:15,gps,device2,37.32051655,127.10368570000001,96.48777290000001,31.185589,8,1610000000000.0
2020-11-27 14:54:16,gps,device2,37.32045773,127.1036837,96.34498454,27.812489000000003,8,1610000000000.0
2020-11-27 14:54:17,gps,device2,37.32040707,127.1036814,96.21091852,25.793741,12,1610000000000.0
2020-11-27 14:54:18,gps,device2,37.32035691,127.10368500000001,96.00813670000001,23.954815,12,1610000000000.0
2020-11-27 14:54:19,gps,device2,37.32030662,127.10368740000001,95.72161892,22.583508,12,1610000000000.0
2020-11-27 14:54:20,gps,device2,37.32026234,127.1036893,95.43633425,21.399563,12,1610000000000.0
2020-11-27 14:54:21,gps,device2,37.3202174,127.1036892,95.16127326,20.619247,12,1610000000000.0
2020-11-27 14:54:22,gps,device2,37.32017611,127.1036889,94.91592514,19.04995,12,1610000000000.0
2020-11-27 14:54:23,gps,device2,37.32014396,127.1036875,94.89268564,16.782465,12,1610000000000.0
2020-11-27 14:54:24,gps,device2,37.32012594,127.1036841,94.86622999,12.992086,12,1610000000000.0
2020-11-27 14:54:25,gps,device2,37.32011942,127.1036847,94.83810159,10.298586,12,1610000000000.0
2020-11-27 14:54:26,gps,device2,37.32010472,127.1036868,94.8140497,8.1952305,12,1610000000000.0
2020-11-27 14:54:27,gps,device2,37.32009215,127.10368759999999,94.79390641,7.973561999999999,8,1610000000000.0
2020-11-27 14:54:28,gps,device2,37.32007736,127.1036898,94.77666809,7.549199000000001,8,1610000000000.0
2020-11-27 14:54:29,gps,device2,37.32006006,127.1036928,94.76107206,8.227461,8,1610000000000.0
2020-11-27 14:54:30,gps,device2,37.32003256,127.1036956,94.74805235,11.098203999999999,8,1610000000000.0
2020-11-27 14:54:31,gps,device2,37.31998961,127.10370149999999,94.63373701,15.0167265,6,1610000000000.0
2020-11-27 14:54:32,gps,device2,37.31994033,127.1037084,94.56609482,17.972464000000002,6,1610000000000.0
2020-11-27 14:54:33,gps,device2,37.31988077,127.1037165,94.51573242,22.138004000000002,6,1610000000000.0
2020-11-27 14:54:34,gps,device2,37.31980996,127.1037226,94.52775589,25.6198,6,1610000000000.0
2020-11-27 14:54:35,gps,device2,37.31973673,127.10372949999999,94.63659702,27.937363,6,1610000000000.0
2020-11-27 14:54:36,gps,device2,37.31965894,127.1037389,94.74921046,30.28598,6,1610000000000.0
2020-11-27 14:54:37,gps,device2,37.31957227,127.10374850000001,94.86077998,33.108000000000004,8,1610000000000.0
2020-11-27 14:54:38,gps,device2,37.31947741,127.1037576,95.05365117,36.051395,8,1610000000000.0
2020-11-27 14:54:39,gps,device2,37.31937787,127.10376409999998,95.29571541,37.510426,8,1610000000000.0
2020-11-27 14:54:40,gps,device2,37.31927731,127.1037691,95.63082499,38.753613,8,1610000000000.0
2020-11-27 14:54:41,gps,device2,37.31917603,127.1037716,95.95526269,38.480427,8,1610000000000.0
2020-11-27 14:54:42,gps,device2,37.31908061,127.10377009999999,96.09053643,36.585487,8,1610000000000.0
2020-11-27 14:54:43,gps,device2,37.31899424,127.10376480000001,96.2512092,35.117687,8,1610000000000.0
2020-11-27 14:54:44,gps,device2,37.31891452,127.1037634,96.42732568,33.308464,8,1610000000000.0
2020-11-27 14:54:45,gps,device2,37.31884839,127.1037615,96.60722017,29.999453999999997,16,1610000000000.0
2020-11-27 14:54:46,gps,device2,37.31879785,127.1037608,96.81046392,25.689917,12,1610000000000.0
2020-11-27 14:54:47,gps,device2,37.3187662,127.1037617,96.83142823,20.2315,12,1610000000000.0
2020-11-27 14:54:48,gps,device2,37.31875093,127.1037574,96.85866246,15.123204000000001,12,1610000000000.0
2020-11-27 14:54:49,gps,device2,37.31874156,127.10375590000001,96.89067284,9.703947,12,1610000000000.0
2020-11-27 14:54:50,gps,device2,37.31874156,127.10375590000001,96.92623062,0.0,12,1610000000000.0
2020-11-27 14:54:51,gps,device2,37.31874375,127.1037558,96.96765648,2.534439,12,1610000000000.0
2020-11-27 14:54:52,gps,device2,37.31873842,127.10375559999999,97.01530863,3.2772326,12,1610000000000.0
2020-11-27 14:54:53,gps,device2,37.31873483,127.1037554,97.07367795,2.9355845,12,1610000000000.0
2020-11-27 14:54:54,gps,device2,37.31873079,127.10375520000001,97.13872585,3.5329666,12,1610000000000.0
2020-11-27 14:54:55,gps,device2,37.3187246,127.103755,97.20856251,4.201830999999999,12,1610000000000.0
2020-11-27 14:54:56,gps,device2,37.31871832,127.1037547,97.28745908,3.4064991,12,1610000000000.0
2020-11-27 14:54:57,gps,device2,37.31871832,127.1037547,97.29673576,0.0,12,1610000000000.0
2020-11-27 14:54:58,gps,device2,37.31871832,127.1037547,97.30695875,0.0,8,1610000000000.0
2020-11-27 14:54:59,gps,device2,37.31871832,127.1037547,97.31796164,0.0,8,1610000000000.0
2020-11-27 14:55:00,gps,device2,37.31871832,127.1037547,97.32939387,0.0,12,1610000000000.0
2020-11-27 14:55:01,gps,device2,37.31871832,127.1037547,97.34136986,0.0,12,1610000000000.0
2020-11-27 14:55:02,gps,device2,37.31871832,127.1037547,97.35389728,0.0,12,1610000000000.0
2020-11-27 14:55:03,gps,device2,37.31871832,127.1037547,97.36684454,0.0,12,1610000000000.0
2020-11-27 14:55:04,gps,device2,37.31871832,127.1037547,97.38029572,0.0,12,1610000000000.0
2020-11-27 14:55:05,gps,device2,37.31871832,127.1037547,97.52050664,0.0,12,1610000000000.0
2020-11-27 14:55:06,gps,device2,37.31871832,127.1037547,97.53448526,0.0,12,1610000000000.0
2020-11-27 14:55:07,gps,device2,37.31867834,127.1037495,97.67315335,2.4883618,12,1610000000000.0
